Date,Bid,Descript
2014/7/28,000063.SZ,国泰君安 证券 中兴通讯 全球 发力 LTE 建设 中兴 投资 价值 凸显 公司 研究 
2014/7/28,000063.SZ,国泰君安 中兴通讯 全球 发力 LTE 建设 投资 价值 凸显 
2014/7/31,000063.SZ,中兴 与 意大利 电信 巴西 成立 联合 宽带 创新 中心 聚焦 下一代 技术 
2014/8/5,000063.SZ,中兴通讯 助力 秦皇岛 开启 智慧 城市 新 生活 
2014/8/5,000063.SZ,中信 建投 季度 继续 推荐 通信 行业 三大 投资 主线 
2014/8/11,000063.SZ,中投 证券 当前 通信 行业 有个 板块 最具 确定性 
2014/8/18,000063.SZ,中兴通讯 侵权案 终裁 InterDigital 败诉 
2014/8/18,000063.SZ,InterDigital 再次 终裁 败诉 中兴通讯 获美 调查 连胜 
2014/8/20,000063.SZ,业绩 回暖 中兴通讯 上半年 净利 
2014/8/20,000063.SZ,中兴通讯 中期 净利 亿 同比 增 
2014/8/20,000063.SZ,中兴通讯 上半年 营业 收入 亿 净利 增长 
2014/8/20,000063.SZ,中兴通讯 上半年 净利 同比 增倍料 前三季 或 达 亿 
2014/8/20,000063.SZ,中兴通讯 中标 杭州 地铁 GTDLTE 项目 
2014/8/20,000063.SZ,中兴 UOC 让 智慧 城市 真正 的 落地 
2014/8/21,000063.SZ,中兴通讯 复苏 势头 显现 
2014/8/21,000063.SZ,东莞 证券 中兴通讯 年 中报 点评 受益 行业 高 景气 度 业绩 持续 改善 公司 研究 
2014/8/21,000063.SZ,国泰君安 证券 中兴通讯 业绩 持续 向 好 MICT 打开 未来 空间 公司 研究 
2014/8/21,000063.SZ,大 行 报告 汇丰 升 中兴通讯 HK 评级 至 增持 看元 
2014/8/21,000063.SZ,大 行 报告 瑞信升 中兴 HK 目标价 至元 评级 跑 赢大市 
2014/8/21,000063.SZ,瑞银 证券 中兴通讯 复苏 势头 显现 
2014/8/21,000063.SZ,宏源证券 中兴通讯 系统 设备 业务 将 全面 受益 
2014/8/21,000063.SZ,国泰君安 中兴通讯 业绩 持续 向 好 
2014/8/21,000063.SZ,中兴通讯 上半年 净赚 
2014/8/21,000063.SZ,中兴通讯 上半年 净赚 亿 现金流 净额 创 近十年 之 最 
2014/8/21,000063.SZ,中兴通讯 年 半年度 报告 主要 财务指标 及 分配 预案 
2014/8/21,000063.SZ,中兴通讯 财年 上半年 盈利 亿 人民币 同比 增长 
2014/8/22,000063.SZ,市场 观察 通信 股 中期 业绩 略 分化 中兴 等 公司 净利 翻倍 
2014/8/22,000063.SZ,中兴通讯 财报 解读 四大 方面 是 未来 提升 业绩 机会 
2014/8/22,000063.SZ,联讯 证券 中兴通讯 半年报 点评 财务费用 锐减 助 盈利 略超 预期 跨 产业 发展 值得 期待 公司 研究 
2014/8/22,000063.SZ,安信 证券 中兴通讯 中 报 点评 G 效应 显现 白马 成长 被 低估 公司 研究 
2014/8/22,000063.SZ,长江 证券 看好 中兴通讯 长期 发展前景 
2014/8/22,000063.SZ,兴业 证券 中兴通讯 将 彻底 迎来 业绩 反转 期 
2014/8/25,000063.SZ,中兴通讯 年 半年报 点评 G 驱动力 显现 业绩 表现 超 预期 
2014/8/25,000063.SZ,中兴通讯 业绩 持续 给力 G 投资 最 确定 标的 
2014/8/25,000063.SZ,中兴 HK 拟发 不 逾 亿人币长 期限 含权 中期票据 
2014/8/26,000063.SZ,中兴通讯 获 罗马尼亚 CosmoteLTE 合同 
2014/8/26,000063.SZ,安信 证券 仍 坚定 看好 通信 行业 四条 投资 线索 
2014/8/27,000063.SZ,国泰君安 证券 中兴通讯 突破 德国 电信 LTE 欧洲 市场 再下 一城 公司 研究 
2014/8/27,000063.SZ,中兴 百 人 计划 出鞘 价值 万 人才 公寓 重邀 校园 大牛 
2014/8/27,000063.SZ,中兴通讯 智慧 城市 有望 再下 一城 有望 迎来 新 增长 
2014/8/28,000063.SZ,助力 G 发展 中兴通讯 首家 完成 G 商用 网络 极限 容量 压力 测试 
2014/8/28,000063.SZ,中兴通讯 HK 承建 斯洛伐克 运营商 LTE 网络 
2014/8/28,000063.SZ,中兴 中标 杭州 地铁 号线 TDLTE 项目 
2014/8/28,000063.SZ,中兴通讯 联手 前海金控 组建 融资 租赁 平台 
2014/8/30,000063.SZ,为保 隐私 安全 中兴 将 首推 十防 手机 
2014/9/2,000063.SZ,国电 南瑞 中兴通讯 等 股票 资金 流速 居前 
2014/9/2,000063.SZ,中兴通讯 环宁 护城河 大 数据 产品 为 青奥会 保驾护航 
2014/9/2,000063.SZ,传闻 求证 中兴通讯 生产 全息 手机 
2014/9/2,000063.SZ,公司 中兴通讯 智慧 城市 已 带来 部分 订单 
2014/9/2,000063.SZ,国泰君安 智慧 城市 步入 时代 利好 通信 行业 转型 
2014/9/4,000063.SZ,传 中兴通讯 日 发布 BlueWatch 智能 手表 
2014/9/9,000063.SZ,美国 前 总统 卡特 到访 中兴通讯 获赠 手机 
2014/9/9,000063.SZ,中兴通讯 承建 全球 首个 轨道交通 商用 G 无线 宽带 集群 网 
2014/9/9,000063.SZ,从 马斯洛 需求 层次 理论 看 中兴通讯 MICT 战略 
2014/9/9,000063.SZ,中兴通讯 PTN 市场占有率 连续 三年 排名 第一 
2014/9/10,000063.SZ,宝 钛 股份 中兴通讯 等 股票 资金 流速 居前 
2014/9/10,000063.SZ,中兴通讯 南洋 科技 等 股票 资金 流速 居前 
2014/9/10,000063.SZ,中兴通讯 洪都航空 等 股票 资金 流速 居前 
2014/9/11,000063.SZ,通信 行业 年 中报 综述 G 业绩 逐渐 兑现 北斗 持续 高 景气 度 
2014/9/11,000063.SZ,东莞 证券 通信 行业 继续 布局 高 景气 度 LTE 和 高 成长 北斗 导航 
2014/9/13,000063.SZ,中兴 携 智慧 交通 智慧 社区 方案 亮相 智 博会 
2014/9/15,000063.SZ,中兴 和 火箭队 密谋 NBA 手机 近 了 休斯顿 火箭队 手机 
2014/9/15,000063.SZ,包钢 股份 中兴通讯 等 股票 资金 流速 居前 
2014/9/15,000063.SZ,互动 中兴通讯 手机 业务 在 美日 发展 良好 
2014/9/15,000063.SZ,中兴通讯 携手 玻利维亚 ENTEL 共建 全国 最大 FTTx 网络 
2014/9/16,000063.SZ,中兴通讯 召开 年 第一次 临时 股东大会 的 提示 
2014/9/17,000063.SZ,中兴 新能源 汽车 无线 充电 技术 投入 商用 
2014/9/17,000063.SZ,中兴通讯 和 东风汽车 联合 打造 无线 充电 公交线 
2014/9/17,000063.SZ,中兴通讯 长春 经开 等 股票 资金 流速 居前 
2014/9/17,000063.SZ,白云山 中兴通讯 等 股票 资金 流速 居前 
2014/9/18,000063.SZ,公司 中兴通讯 海外 国家 G 建设 带来 机遇 
2014/9/18,000063.SZ,公司 中兴通讯 今年 美国 的 智能机 销售 良好 
2014/9/18,000063.SZ,中兴通讯 云海 金属 等 股票 资金 流速 居前 
2014/9/18,000063.SZ,中兴 在 美 进入 品牌 塑造 期 
2014/9/18,000063.SZ,中兴通讯 和 东风汽车 联手 打造 全球 首例 无线 充电 新能源 公交线 投运 
2014/9/19,000063.SZ,中兴通讯 姚记 扑克 等 股票 资金 流速 居前 
2014/9/19,000063.SZ,中兴通讯 中国 船舶 等 股票 资金 流速 居前 
2014/9/19,000063.SZ,中兴通讯 助力 云南 林业 开启 金融 云 服务 时代 
2014/9/19,000063.SZ,国泰君安 看好 中兴通讯 MICT 战略 推广 
2014/9/19,000063.SZ,中兴通讯 启动 大功率 无限 充电 系统 
2014/9/19,000063.SZ,中兴通讯 进入 新能源 汽车 领域 充电 设备 相关 概念股 获 提振 
2014/9/19,000063.SZ,中兴通讯 中国 第一条 大功率 无线 充电 公交 商用 示范 线 启动 
2014/9/19,000063.SZ,中兴 HK 首条 大功率 无线 充电 公交 商用 示范 线 启动 
2014/9/19,000063.SZ,中兴通讯 中国 第一条 大功率 无线 充电 公交 商用 示范 线 启动 
2014/9/20,000063.SZ,中兴通讯 进军 新能源 汽车 充电 领域 看好 MICT 时代 战略 转型 
2014/9/22,000063.SZ,华为技术有限公司 与 中兴通讯 股份有限公司 华为 终端 有限公司 刘建英 侵犯 发明 专利权 纠纷 二审 判决书 
2014/9/22,000063.SZ,互动 中兴通讯 美日 等 为 智能手机 重要 市场 
2014/9/22,000063.SZ,公司 中兴通讯 正 推出 安全性 为 卖点 的 手机 
2014/9/22,000063.SZ,中兴通讯 无线 充电 汽车 商用 平台 价值 被 低估 
2014/9/22,000063.SZ,国泰君安 中兴通讯 目标价 元 
2014/9/22,000063.SZ,安信 证券 中兴通讯 无线 充电 汽车 商用 平台 价值 被 低估 公司 研究 
2014/9/22,000063.SZ,国泰君安 证券 中兴通讯 无线 充电 为 先导 开辟 车 联网 大 市场 公司 研究 
2014/9/22,000063.SZ,中兴通讯 东方 财富 等 股票 资金 流速 居前 
2014/9/22,000063.SZ,中兴通讯 上海 医药 等 股票 资金 流速 居前 
2014/9/22,000063.SZ,中兴通讯 无线 充电 迈入 商用 阶段 抢占 新 能源技术 制高点 
2014/9/23,000063.SZ,中兴 HK 拟为 大马 子公司 提供 担保 
2014/9/23,000063.SZ,中兴 发布 BigMatrix 解决方案 ElasticNet 数据中心 更上层楼 
2014/9/23,000063.SZ,通信 行业 关注 在线教育 移动 支付 及 位置服务 
2014/9/24,000063.SZ,中兴通讯 发布 ElasticNet 数据中心 网络 互联 解决方案 
2014/9/24,000063.SZ,中兴通讯 Zandra 亮相 北京 展 全面 布局 智能家居 市场 
2014/9/24,000063.SZ,中兴通讯 外运发展 等 股票 资金 流速 居前 
2014/9/24,000063.SZ,中兴通讯 海通 证券 等 股票 资金 流速 居前 
2014/9/24,000063.SZ,中兴通讯 年 第一次 临时 股东大会 增加 临时 提案 的 补充 通知 
2014/9/25,000063.SZ,中兴通讯 发布 一体化 室外 DPU 设备 
2014/9/25,000063.SZ,中兴通讯 展示 业界 最大 交叉 容量 OTN 产品 ZXONE 
2014/9/25,000063.SZ,中兴通讯 坦桑尼亚 承建 TDLTE 网络 
2014/9/25,000063.SZ,中兴通讯 召开 年 第一次 临时 股东大会 的 提示 
2014/9/26,000063.SZ,中兴通讯 推出 智能 移动 办公 方案 引领 未来 市场 
2014/9/26,000063.SZ,软控 股份 中兴通讯 等 股票 资金 流速 居前 
2014/9/29,000063.SZ,中兴通讯 中科 三环 等 股票 资金 流速 居前 
2014/9/29,000063.SZ,中兴通讯 海通 证券 等 股票 资金 流速 居前 
2014/9/30,000063.SZ,中兴 出席 北京 设计 周 智慧 城市 板块 首推 信息安全 方案 
2014/9/30,000063.SZ,中兴通讯 携 智慧 城市 系列 解决方案 亮相 北京 展 
2014/9/30,000063.SZ,华融 证券 基本面 将 有力 支撑 通信 行业 上行 
2014/10/1,000063.SZ,中兴通讯 塑造 全国 可 推广 的 全程 安全 可控 可管 的 智慧 城市 
2014/10/8,000063.SZ,中兴通讯 涉足 互联网 金融 同时 获 三张 支付 牌照 
2014/10/8,000063.SZ,中兴通讯 获 三张 支付 牌照 看重 农林 市场 
2014/10/9,000063.SZ,中国 船舶 中兴通讯 等 股票 资金 流速 居前 
2014/10/9,000063.SZ,国泰君安 中兴通讯 未来 有望 结合 中兴 财务 公司 延伸 出 投融资 业务 
2014/10/9,000063.SZ,中兴通讯 拿下 三张 支付 牌照 卡位 互联网 金融 
2014/10/10,000063.SZ,传 中兴通讯 洽购 韩国 第三 大 手机 制造商 泛泰 
2014/10/10,000063.SZ,中兴通讯 完成 ONFOIF 全球 光 网络 SDN 互通 测试 
2014/10/10,000063.SZ,国泰君安 证券 中兴通讯 MICT 战略 再 加码 进军 互联网 金融 领域 公司 研究 
2014/10/11,000063.SZ,智能家居 渐成 广场 舞 中兴 另辟蹊径 切入 智能 安防 
2014/10/13,000063.SZ,报道 指 中兴通讯 否认 拟 收购 第三 大 手机 商泛 泰 
2014/10/15,000063.SZ,中兴通讯 支付 创新 闪耀 GITEX 展 
2014/10/15,000063.SZ,中兴通讯 同时 获得 三张 支付 牌照 
2014/10/16,000063.SZ,中兴通讯 与 意大利 国家 电力公司 签署 新能源 项目 合作 
2014/10/16,000063.SZ,中兴 创新 支付 方案 亮相 GITEX 展 
2014/10/16,000063.SZ,胜利 证券 维持 中兴通讯 持有 评级 
2014/10/16,000063.SZ,中兴通讯 年 第一次 临时 股东 大会决议 
2014/10/17,000063.SZ,中兴通讯 完成 onfoif 全球 光 网络 sdn 互通 测试 
2014/10/17,000063.SZ,中兴通讯 目前 正 推广 新能源 大功率 无线 充电 
2014/10/17,000063.SZ,中兴通讯 年 季度 PON 产品 总 出货量 劲增 
2014/10/17,000063.SZ,中兴 MS 系列产品 全面 通过 OpenFlow 一致性 认证 测试 
2014/10/20,000063.SZ,中兴通讯 拓展 南非 计划 三年 夺取 市场份额 
2014/10/20,000063.SZ,中兴 获中移 高端 路由器 集采近 份额 综合排名 第二 
2014/10/20,000063.SZ,中兴通讯 再次 创造 单 载波 g 信号 超长 传输 世界纪录 
2014/10/20,000063.SZ,中兴通讯 获 中国移动 年 高端 路由器 集采 份额 
2014/10/20,000063.SZ,报告 指 中兴通讯 第二季 PON 产品 出货量 劲增 
2014/10/20,000063.SZ,报告 指 中兴 hk 第二季 pon 产品 出货量 劲增 
2014/10/20,000063.SZ,通信 行业 三 季报 进入 密集 发布 期 推荐 股 
2014/10/21,000063.SZ,中兴通讯 助力 中国电信 ipran 开通 lteembms 业务 
2014/10/21,000063.SZ,中兴通讯 发布 elasticsptn 方案 激发 ptn 网络 潜能 
2014/10/21,000063.SZ,中兴通讯 完成 onfoif 全球 光 网络 sdn 互通 测试 
2014/10/21,000063.SZ,中兴通讯 发布 elasticnetsdnipran 解决方案 构建 智能 易维 的 ipran 
2014/10/23,000063.SZ,中兴 曾学忠谈 v 第二代 新品 出货 目标 不 低于 万支 
2014/10/23,000063.SZ,季报 中兴通讯 月利 增倍 受益 g 建设 
2014/10/23,000063.SZ,中兴通讯 月 净利 同比 增 
2014/10/23,000063.SZ,中兴通讯 财年 前三财季 盈利 亿 人民币 实现 扭亏 
2014/10/23,000063.SZ,中兴通讯 财年 前三财季 盈利 亿 人民币 同比 增长 
2014/10/23,000063.SZ,国企 红筹 中兴通讯 料 全年 盈利 最多 有 按 年 升逾倍 
2014/10/23,000063.SZ,国企 红筹 中兴通讯 首 三季 纯利 升倍 至 亿人币 
2014/10/23,000063.SZ,中兴通讯 发布 v 系列 两款 g 千元 手机 
2014/10/23,000063.SZ,中兴通讯 年 第三季度 营收达 净利 同比 增长 近倍 
2014/10/23,000063.SZ,浙商 证券 中兴通讯 直挂 云帆济 沧海 公司 研究 
2014/10/23,000063.SZ,中兴通讯 携手 蜀都 客车 发布 全球 首个 无线 充电 城市 微循环 公交 解决方案 
2014/10/24,000063.SZ,中投 证券 中兴通讯 q 营收 加快 lte 战略 期 大有可为 公司 研究 
2014/10/24,000063.SZ,申银万国 调 高 中兴通讯 HK 至 买入 评级 
2014/10/24,000063.SZ,中兴 杀入 新能源 汽车 市场 可 将 停车位 和 路面 改成 充电站 
2014/10/24,000063.SZ,国泰君安 证券 中兴通讯 年 三 季报 点评 q 业绩 符合 预期 终端 收入 大幅 增长 公司 研究 
2014/10/24,000063.SZ,中兴通讯 ngar 赢得 中国移动 青睐 mict 助力 企业 服务 新 范式 
2014/10/24,000063.SZ,中兴通讯 前三季 净利润 同比 增 
2014/10/24,000063.SZ,互动 中兴通讯 预计 全年 盈利 翻倍 股升 
2014/10/24,000063.SZ,中兴通讯 在 香港 开启 商用 volte 服务 
2014/10/24,000063.SZ,中金公司 维持 中兴通讯 HK 推荐 评级 
2014/10/24,000063.SZ,中兴通讯 第三季度 财报 营收 手机 终端 增长 
2014/10/24,000063.SZ,中兴通讯 前 三季度 营收 亿 盈利 亿 
2014/10/24,000063.SZ,中兴通讯 年前 三季度 报告 主要 财务指标 
2014/10/24,000063.SZ,中兴 受惠 g 料 盈利 倍增 
2014/10/26,000063.SZ,中兴通讯 Q 营收 加快 LTE 战略 期 大有可为 
2014/10/27,000063.SZ,国泰君安 香港 维持 中兴通讯 HK 买入 评级 
2014/10/27,000063.SZ,中兴通讯 前三季 净利润 亿 全年 业绩 有望 倍增 
2014/10/27,000063.SZ,中兴通讯 在 港 开启 商用 volte 服务 
2014/10/27,000063.SZ,中兴通讯 力促 科技 公益 助力 中国 梦 
2014/10/27,000063.SZ,中兴通讯 营收 增长 提速 强势 复苏 进行 中 
2014/10/27,000063.SZ,光大 证券 中兴通讯 三 季报 业绩 强劲 新 业务 布局 值得 期待 公司 研究 
2014/10/28,000063.SZ,中兴通讯 通信 老龙头 挺进 新能源 领域 
2014/10/29,000063.SZ,中兴 手机 在 美 洗牌 体育 营销 如何 引爆 品牌 裂变 
2014/10/29,000063.SZ,中兴通讯 与 东南亚 电信 集团 签署 战略 合作 协议 
2014/10/29,000063.SZ,美 地方法院 裁定 中兴通讯 侵犯 interdigital 三项 专利 
2014/10/30,000063.SZ,ad 后 新生代 加入 mict 战略 重塑 中兴 
2014/10/31,000063.SZ,中兴通讯 在 香港 开启 商用 volte 服务 
2014/10/31,000063.SZ,安妮 股份 中兴通讯 等 股票 资金 流速 居前 
2014/10/31,000063.SZ,中兴通讯 mict 人才 新 战略 工程师 的 春天 来 了 
2014/11/1,000063.SZ,中兴通讯 受益 g 推广 
2014/11/3,000063.SZ,中兴 遭 两家 美企 专利 诉讼 初裁 均 已 
2014/11/3,000063.SZ,中兴通讯 第三季度 净利润 同比 增 
2014/11/3,000063.SZ,中兴通讯 行业 高度 景气 业绩 单 季度 变现 强劲 
2014/11/3,000063.SZ,中兴通讯 发力 安全 手机 云管端 协同 实现 终极 安全 
2014/11/4,000063.SZ,中兴通讯 与 全球 专家 把脉 中国 智慧 城市 建设 数据共享 成 关注 焦点 
2014/11/4,000063.SZ,驻沪 专电 中兴通讯 参与 逾百 城市 智慧 城市 建设 
2014/11/5,000063.SZ,中兴通讯 成飞 集成 等 股票 资金 流速 居前 
2014/11/5,000063.SZ,中兴通讯 华银 电力 等 股票 资金 流速 居前 
2014/11/5,000063.SZ,海南 橡胶 中兴通讯 等 股票 资金 流速 居前 
2014/11/5,000063.SZ,蓝盾 股份 中兴通讯 等 股票 资金 流速 居前 
2014/11/5,000063.SZ,互动 中兴通讯 参与 内地 逾百 智慧 城市 建设 股升 
2014/11/5,000063.SZ,上海 移动 携手 中兴通讯 部署 ptn 自动 激活 系统 获评 中移 科技 创新 一类 成果 
2014/11/6,000063.SZ,中兴通讯 明确 g 发展 方向 展示 preg 与 g 发展 蓝图 
2014/11/7,000063.SZ,中兴通讯 签署 新 合同 拓展 欧洲 市场 
2014/11/7,000063.SZ,中兴通讯 hk 全面 升级 政企 市场 渠道 战略 
