Date,Bid,Descript
2018/8/30,000651.SZ,格力电器 上半年 净利润 同比 增长 拟派 元 
2018/8/30,000651.SZ,董明珠 格力 手机 并 没有 失败 
2018/8/30,000651.SZ,格力电器 今日 大宗 交易 成交 万股 成交价 元 折价 
2018/8/30,000651.SZ,格力电器 出现 万股 平价 大宗 交易 买卖双方 均 为 机构 
2018/8/30,000651.SZ,董明珠 格力 手机 今天 也 没有 到 市场 公开 卖过 怎么 能定 成功 与 失败 
2018/8/30,000651.SZ,董明珠 格力 未来 会 继续 分红 
2018/8/30,000651.SZ,董明珠 格力 未来 会 继续 分红 
2018/8/30,000651.SZ,董明珠 格力 做 芯片 是 要 真 做 是 必须 要 做 
2018/8/30,000651.SZ,董明珠 未来 格力 可能 会 有 几个 主业 不能 马上 赚大钱 也 要 干 
2018/8/30,000651.SZ,董明珠 格力 做 芯片 是 要 真 做 是 必须 要 做 
2018/8/30,000651.SZ,高管 面对面 预告 格力电器 掌握 核心 技术创新 无止境 
2018/8/30,000651.SZ,知难而进 董明珠 霸气 宣布 格力 芯片 来 了 
2018/8/30,000651.SZ,史上 最快 造芯 格力 年 就 能 自主 研发 芯片 不仅 自用 还 能 外销 
2018/8/31,000651.SZ,白电三 巨头 座次 再变 上半年 营收 美的 第一 格力 反超 海尔 
2018/8/31,000651.SZ,天风 家电 格力电器 H 中报 重启 分红 收入 业绩 高 增长 
2018/8/31,000651.SZ,格力电器 上半年 营收 净利 增幅 均 超高 增长 定调 全年 业绩 
2018/8/31,000651.SZ,三 大白 电 巨头 上半年 营收 净利 稳增 格力 增速 领先 
2018/8/31,000651.SZ,格力 分红 亿 计划 每股 派元 
2018/8/31,000651.SZ,格力电器 上半年 净利润 超 自主 研发 空调 芯片 技术 谋 长期 利益 
2018/8/31,000651.SZ,格力电器 上半年 净利 同比 增长 
2018/8/31,000651.SZ,格力电器 大跌 近 
2018/8/31,000651.SZ,中报 拟 派 元 格力电器 低开近 
2018/8/31,000651.SZ,确认 过 眼神 格力 宣布 芯片 量产 而且 就 在 雷军 楼下 
2018/8/31,000651.SZ,格力电器 业绩 稳如 磐石 中期 分红 兑现 
2018/8/31,000651.SZ,格力电器 分红 亿给 股民 发红包 
2018/8/31,000651.SZ,形势 一片 大好 格力 中报 里 被忽视 的 隐匿 细节 
2018/8/31,000651.SZ,格力电器 发布 半年 成绩单 中期 现金 分红 
2018/8/31,000651.SZ,格力电器 不 纠结 了 中 报拟 分红 亿 董明珠 退出 前 十大 股东 
2018/8/31,000651.SZ,浙商 家电 格力电器 收入 和 净利 增速 依旧 靓丽 多元化 布局 进行 中 
2018/8/31,000651.SZ,格力电器 从 格力 造到 中国 造 放眼 未来 掌控 核心技术 
2018/8/31,000651.SZ,青岛海尔 增速 垫底 格力 分红 每股 元 
2018/8/31,000651.SZ,格力电器 推动 高质量 发展 加快 制造 升级 步伐 
2018/8/31,000651.SZ,董明珠 兑现 分红 承诺 格力电器 拟发 大红包 
2018/8/31,000651.SZ,格力电器 年 中报 点评 新冷年 游刃有余 业绩 确定性 依旧 
2018/8/31,000651.SZ,家电企业 布局 手机 市场 意在 家居 智能化 
2018/8/31,000651.SZ,家电 四 龙头 上半年 净利 三增 一降 
2018/9/1,000651.SZ,增速 为什么 股民 对 格力电器 依然 不 满意 
2018/9/2,000651.SZ,格力 造 芯片 股民 反对 董明珠 怒 怼 创造财富 的 是 员工 不是 你们 
2018/9/2,000651.SZ,格力电器 解芯事 董明珠 曾称 每年 花 多亿 采购 芯片 
2018/9/3,000651.SZ,格力 兑现 分红 承诺 以 每股 派发 元 现金 方式 
2018/9/3,000651.SZ,格力电器 公司 Q 单 季度 实现 收入 
2018/9/3,000651.SZ,格力电器 兑现 分红 承诺 拟派 董明珠 个人 分得 万 
2018/9/3,000651.SZ,格力电器 业绩 良好 符合 预期 
2018/9/3,000651.SZ,格力 营收 超越 海尔 专家 提醒 家电 智能 制造 勿 扎堆 
2018/9/3,000651.SZ,格力电器 年 中报 点评 空调 收入 拉动 高 增长 中 报 业绩 增速 符合 预期 
2018/9/3,000651.SZ,天风 家电 中 报 指引 稳健 龙头 仍具 优势 冰洗 内销 稳增 W 周 观点 
2018/9/3,000651.SZ,家电行业 面临 持续 调整 头部 企业 集聚 效应 明显 
2018/9/3,000651.SZ,家电行业 基本面 温和 放缓 后续 确定性 增长 仍 有 保障 
2018/9/4,000651.SZ,雷军 董明珠 亿赌 约 将 到期 小米 距 赶超 格力 仅 隔 一线 
2018/9/4,000651.SZ,国联 证券 上调 格力电器 评级 至 谨慎 推荐 
2018/9/4,000651.SZ,格力电器 公布 分红 计划 
2018/9/4,000651.SZ,财通 家电 格力电器 三 季报 预收 方具 研判 价值 
2018/9/4,000651.SZ,格力 造芯 已 启动 能否 短时间 内 突破 国外 芯片 垄断 
2018/9/4,000651.SZ,家用电器 家电 中 报 业绩 收官 关注 财报 趋势 向 好 业绩 确定性 强 标的 
2018/9/5,000651.SZ,家电行业 三 巨子 哪家 最具 投资 价值 格力 分红 遥遥领先 
2018/9/5,000651.SZ,格力 董明珠 富人 应该 多 纳税 普通人 元 不够 生活 
2018/9/5,000651.SZ,亿赌 约 最新 战报 格力电器 暂时 领先 但 小米 增长 更 快 
2018/9/5,000651.SZ,家电 龙头 上半年 集体 受挫 暂时 坚挺 的 苏泊尔 能 撑住 吗 
2018/9/6,000651.SZ,格力电器 回应 预收款 项 下降 主要 原因 
2018/9/6,000651.SZ,董明珠 要 不 做 网红 不 公开 发声 格力 就要 被 收购 了 
2018/9/6,000651.SZ,董明珠 我 不 做 网红 格力 就 被 收购 了 幸福 是 没事找事 干 
2018/9/6,000651.SZ,美的 格力 海尔 中报 营收 座次 有 微调 产业 掌控 力 在 增强 
2018/9/6,000651.SZ,格力 突进 海尔 掉队 
2018/9/6,000651.SZ,家电 产业 思考 从 三 大白 电财报 差异 看 经营 模式 差异 
2018/9/7,000651.SZ,格力 强攻 亿 目标 乡镇 市场 成 空调 巨头 主战场 
2018/9/9,000651.SZ,先导 智能 银隆 格力 订单 获 重大进展 预计 Q 确认 收入 东吴 机械 陈显帆 
2018/9/10,000651.SZ,格力 环 广西 自行车 世巡赛 新闻 发布会 北京 召开 
2018/9/10,000651.SZ,格力电器 中 报 分红 是不是 中小 投资者 的 胜利 
2018/9/10,000651.SZ,华创 家电 数据 多 因素 致 行业 继续 调整 受益 新品 九阳 表现 优异 
2018/9/11,000651.SZ,格力 美的 与 海尔 白电三 巨头 中 报 大比武 
2018/9/12,000651.SZ,零 电费 零 污染 零 浪费 格力 光伏 空调 用 领先 科技 照亮 世界 
2018/9/12,000651.SZ,避险 还是 爱上 现金 大 奶牛 美的 欲 吞 超肥 小天鹅 家电行业 迎来 亿 市值 重组 
2018/9/12,000651.SZ,家电业 困局 过度 营销 坑 了 谁 
2018/9/12,000651.SZ,家电企业 普遍 没有 二号 人物 
2018/9/12,000651.SZ,家电 周报 社保 新规 对 实际 利润 冲击 有限 长线 配置 家电 龙头 确定性 强 
2018/9/13,000651.SZ,格力 两大 省级 创新 中心 正式 获批 筹建 
2018/9/13,000651.SZ,格力 两大 省级 创新 中心 正式 获批 筹建 
2018/9/13,000651.SZ,多元化 扩张 市场 推进 乏力 格力电器 半年报 隐忧 频现 
2018/9/14,000651.SZ,互动 易事 特 格力 与 公司 多个 产业 有 相当 大 的 合作 空间 
2018/9/14,000651.SZ,小米 组织 架构 调整 传递 信号 做 大家 电 版图 格力 承受 冲击 
2018/9/15,000651.SZ,格力 投资 造 芯片 是 风口 还是 拖累 
2018/9/16,000651.SZ,格力电器 澄清 谣言 台风 山竹 不会 导致 空调 电流 相撞 烧机 
2018/9/16,000651.SZ,格力电器 全力支持 珠海市 的 台风 过后 重建 工作 
2018/9/17,000651.SZ,董事会 换届 难产 的 格力电器 为何 分红 大幅 缩水 
2018/9/17,000651.SZ,雷军 改革 小米 因其 也 正 遭遇 格力 的 困难 
2018/9/17,000651.SZ,格力 光伏 小屋 全屋 家电 晴天 零 电费 
2018/9/17,000651.SZ,格力 学校 正式 落地 董明珠 加速 扩张 教育 版图 
2018/9/17,000651.SZ,对 中国 家电行业 发展 的 简单 思考 
2018/9/19,000651.SZ,董明珠 再说 格力 手机 成功 不 在 销量 在于 对 智能家居 的 掌控 
2018/9/19,000651.SZ,格力电器 派发 亿 大红包 
2018/9/19,000651.SZ,格力 办校 扩张 教育 版图 
2018/9/19,000651.SZ,家电企业 绚丽 精彩 的 上半年 
2018/9/20,000651.SZ,为什么 董明珠 一定 要 让 我们 用 格力 手机 原来 这 是 有 原因 的 
2018/9/20,000651.SZ,董明珠 谈 专利 创新 格力 研发 队伍 年 翻倍 
2018/9/20,000651.SZ,董明珠 多元化 发展 是 一种 自我 挑战 但 格力 从来不 惧 挑战 
2018/9/21,000651.SZ,粉丝 弃 格力 转而 买 海尔 遭 董明珠 怒 怼 赶紧 退掉 
2018/9/21,000651.SZ,出海 记 财富 评出 最受 赞赏 的 中国 公司 前三位 华为 格力 海尔 
2018/9/24,000651.SZ,格力 举牌 海立 再生 变局 大 股东 举牌 二 股东 拟 掐 点 退出 
2018/9/25,000651.SZ,董明珠 用 格力空调 会省 一半 电用 格力 冰箱 寿命 会 更长 
2018/9/25,000651.SZ,格力电器 格力电器 继续 保持 行业 领先地位 
2018/9/25,000651.SZ,控股 股东 增持 抵御 格力 海立 股份 股权 争夺 逐渐 升温 
2018/9/25,000651.SZ,格力电器 分红 太 少引 不满 发展 和 分红 不可 兼顾 
2018/9/25,000651.SZ,格力 举牌 海立 再生 变局 大 股东 举牌 二 股东 拟 退出 
2018/9/25,000651.SZ,国君 家电 空调 短期 承压 长期 空间 仍 在 
2018/9/26,000651.SZ,为了 不让 格力电器 有机可乘 海立 股份 大 股东 一路 增持 
2018/9/26,000651.SZ,国君 家电 研发 费用 加计 扣除 新政 预计 增厚 行业 业绩 
2018/9/26,000651.SZ,家电行业 研究 空调 月 内 销量 骤降 冷年 开盘 不利 
2018/9/27,000651.SZ,格力 新一代 手机 曝光 董明珠 格力空调 必须 配 格力 手机 
2018/9/27,000651.SZ,白电 双雄 美的 和 格力 均 存在 对 研发 重视 不足 的 问题 
2018/9/27,000651.SZ,格力电器 一年 购入 台 光固化 SLAD 打印 设备 
2018/9/27,000651.SZ,格力 新机 悄然 现身 工信部 不过 外观 配置 略显 尴尬 
2018/9/27,000651.SZ,海立 股份 两大 股东 曾 重组 资产 海立 股份 格力电器 接盘 遇 拦路虎 
2018/9/28,000651.SZ,格力 手机 工信部 入网 的 全面 屏 设计 加骁龙 
2018/9/28,000651.SZ,格力电器 空间 尚足 业绩 优秀 
2018/9/28,000651.SZ,中国家电 智慧 闯世界 
2018/9/30,000651.SZ,格力 官方 自主 研发 芯片 已 量产 预计 明年 格力空调 将 用 上 自产 芯片 
2018/10/1,000651.SZ,上海 电气 格力电器 暗战 不止 海立 股份 股权 之争 谁 会 赢 
2018/10/4,000651.SZ,格力电器 股票 怎么样 受益 行业 景气 空调 销量 大增 助力 公司业绩 增长 
2018/10/7,000651.SZ,家用电器 家电行业 年度 三季度 业绩 前瞻 荐 股 
2018/10/8,000651.SZ,快讯 格力电器 公布 第三季度 业绩 预告 
2018/10/8,000651.SZ,格力电器 年前 三季度 业绩 报告 预告 
2018/10/8,000651.SZ,业绩 预报 丨 格力电器 前 三季度 净利润 约 为 同比 增 
2018/10/8,000651.SZ,格力电器 预计 第三季度 净利润 预计 同比 增长 
2018/10/8,000651.SZ,格力电器 预计 Q 净利 
2018/10/8,000651.SZ,格力电器 预计 前 三季度 盈利 亿 
2018/10/8,000651.SZ,格力电器 前 三季度 净利 预增 
2018/10/8,000651.SZ,家电 周报 降准 减税 降费 政策 红利 不断 关注 三 季报 业绩 超 预期 公司 
2018/10/9,000651.SZ,格力电器 业绩 超 预期 彰显 龙头 地位 买入 评级 
2018/10/9,000651.SZ,成交额 TOP 仅 格力电器 主力 资金流 入股 流出 
2018/10/9,000651.SZ,格力电器 前 三季度 营收 或 超 
2018/10/9,000651.SZ,天风 家电 格力电器 三 季报 业绩 预告 收入 利润 逆势 高速 增长 
2018/10/9,000651.SZ,格力电器 前三季 盈利 逼近 去年 全年 
2018/10/9,000651.SZ,格力电器 年 三 季报 预告 点评 如何 理解 格力 三 季报 业绩 超 预期 
2018/10/10,000651.SZ,国泰君安 格力电器 增持 评级 
2018/10/10,000651.SZ,格力电器 预计 第三季度 营收达 超过 去年同期 
2018/10/10,000651.SZ,格力电器 年前 三季度 业绩 预告 点评 新冷年 开盘 表现 亮眼 现阶段 关注点 仍 是 公司 治理 
2018/10/11,000651.SZ,格力电器 前 三季度 业绩 亮眼 亿赌 约 将 见分晓 
2018/10/12,000651.SZ,格力电器 动态 点评 空调 龙头 再创 强劲 业绩 表现 
2018/10/12,000651.SZ,格力电器 Q 业绩 预告 靓丽 龙头 优势 强化 配置 价值 
2018/10/15,000651.SZ,董明珠 雷军 亿赌 约 到期 时间 倒计时 小米 会 超越 格力 吗 
